,description,avg price,qtd,elasticity,date,revenue,perfect price,price difference,restaurant,profit
1066,prego entrecote,7.973886010362694,193.0,0.18268032337366014,2019-11-01,1538.96,9.43,1.4561139896373057,CO,11.610886971462321
1067,prego lombo,8.06664383561644,292.0,0.12214876725799365,2017-11-01,2355.46,9.05,0.9833561643835615,CO,7.932383941640083
1068,prego maminha,7.075,270.0,0.11586219122923604,2021-11-01,1910.25,7.89,0.8149999999999995,CO,5.766124999999997
1069,prego picanha,7.472371794871795,156.0,0.21179364850504134,2022-11-01,1165.69,9.05,1.5776282051282058,CO,11.78862450279422
1070,prego secretos,7.15324074074074,108.0,0.2928587090503412,2019-11-01,772.55,9.25,2.09675925925926,CO,14.998623756858713
1071,prego vazia,7.529333333333334,150.0,0.22194446717902333,2017-11-01,1129.4,9.2,1.6706666666666656,CO,12.579006222222215
1072,salada mista,2.2135955056179775,89.0,0.10997331474100709,2020-11-01,197.01,2.46,0.2464044943820225,CO,0.5454398813281152
1073,secretos prato,11.94737089201878,213.0,0.24801148935050402,2019-11-01,2544.79,14.91,2.96262910798122,CO,35.395628768542394
1074,spicy tacos,8.177234042553192,47.0,0.7692856437212826,2020-11-01,384.33,14.47,6.292765957446809,CO,51.45742000905388
1075,vazia prato,12.81438202247191,267.0,0.2122098133695815,2021-11-01,3421.44,15.53,2.7156179775280886,CO,34.79896619113747
1076,arroz branco,2.2302173913043477,46.0,0.2143721798924551,2022-12-01,102.58999999999999,2.71,0.47978260869565226,CO,1.0700195179584122
1077,batata wedge,2.2152404809619237,998.0,0.00981452748330129,2021-12-01,2210.81,2.24,0.024759519038076494,CO,0.05484828886229448
1078,batatas fritas,2.217183908045977,174.0,0.056341905044466206,2018-12-01,385.79,2.34,0.12281609195402288,CO,0.27230586272955454
1079,bbq burger,8.855909090909092,44.0,0.8899375483517589,2020-12-01,389.6600000000001,16.74,7.884090909090906,CO,69.82079235537188
1080,chamucas,3.1732,50.0,0.28061216793307475,2017-12-01,158.66,4.06,0.8867999999999996,CO,2.813993759999999
1081,cheese burger,8.074428571428571,70.0,0.5100265856569598,2022-12-01,565.21,12.19,4.115571428571428,CO,33.23088753061224
1082,coleslaw,2.221428571428571,63.0,0.15590888356079496,2021-12-01,139.95,2.57,0.34857142857142875,CO,0.7743265306122452
1083,costeletas de borrego prato,13.747588235294119,170.0,0.35756635893226313,2021-12-01,2337.09,18.66,4.912411764705881,CO,67.533814183391
1084,croquetes,3.552277227722772,101.0,0.15551222521578922,2017-12-01,358.78,4.1,0.5477227722772278,CO,1.9456631310655816
1085,empanadas,3.244861111111111,72.0,0.1992703455306715,2019-12-01,233.63,3.89,0.6451388888888889,CO,2.093386091820988
1086,entrecote prato,13.724472789115646,588.0,0.10320420723528284,2021-12-01,8069.99,15.14,1.4155272108843544,CO,19.427364688035087
1087,fraldinha angus,12.831851851851853,81.0,0.700460057990335,2022-12-01,1039.38,21.82,8.988148148148147,CO,115.3345854595336
1088,lombo prato,13.724728434504792,313.0,0.1938824415813863,2017-12-01,4295.84,16.39,2.6652715654952086,CO,36.58012844062919
1089,maminha prato,11.928602409638554,415.0,0.12709267610896277,2021-12-01,4950.37,13.44,1.5113975903614456,CO,18.028860938307446
1090,no-chicken burger,8.240294117647059,68.0,0.5358125210307056,2020-12-01,560.34,12.66,4.419705882352941,CO,36.41967638408305
1091,no-fish taco,8.402739726027397,73.0,0.5089523326131,2016-12-01,613.4,12.68,4.277260273972603,CO,35.940704822668415
1092,philly no-steak tacos,8.3012,50.0,0.7340910527057984,2021-12-01,415.06,14.4,6.098800000000001,CO,50.627358560000005
1093,pica-pau,7.08796875,128.0,0.24484479847573348,2017-12-01,907.26,8.82,1.7320312500000004,CO,12.27658337402344
1094,picanha prato,12.816719576719578,378.0,0.1499215764290133,2022-12-01,4844.72,14.74,1.9232804232804224,CO,24.650145852579705
1095,prego entrecote,8.03390041493776,241.0,0.1473969371856854,2019-12-01,1936.17,9.22,1.186099585062241,CO,9.529005948589042
1096,prego lombo,7.984006116207951,327.0,0.10795733770808547,2019-12-01,2610.77,8.85,0.8659938837920489,CO,6.914100464794395
1097,prego maminha,7.104494382022472,267.0,0.11765244896323161,2021-12-01,1896.9,7.94,0.8355056179775282,CO,5.935844969069563
1098,prego picanha,7.5511801242236025,161.0,0.20738054509227608,2017-12-01,1215.74,9.12,1.5688198757763967,CO,11.846441464449669
1099,prego secretos,7.143464566929134,127.0,0.24870483690165557,2020-12-01,907.22,8.92,1.7765354330708663,CO,12.690617918035837
1100,prego vazia,7.512522522522523,111.0,0.2992553104790765,2021-12-01,833.89,9.76,2.247477477477477,CO,16.884225168411653
1101,salada mista,2.214158415841584,101.0,0.09693182152017099,2018-12-01,223.63,2.43,0.21584158415841603,CO,0.4779074600529364
1102,secretos prato,11.855240384615383,208.0,0.25201482379582407,2020-12-01,2465.89,14.84,2.9847596153846165,CO,35.38504273067679
1103,vazia prato,12.607810945273632,201.0,0.27734649911945863,2021-12-01,2534.17,16.1,3.492189054726369,CO,44.028859387143896
1104,arroz branco,2.1408510638297873,47.0,0.2014037974429148,2018-01-01,100.62,2.57,0.42914893617021255,CO,0.918743956541421
1105,batata wedge,2.2103038309114926,757.0,0.012910264935621958,2017-01-01,1673.1999999999998,2.24,0.029696169088507585,CO,0.06563755629972376
1106,batatas fritas,2.18275641025641,156.0,0.06186709609969342,2017-01-01,340.51,2.32,0.13724358974358974,CO,0.29956932527942143
1107,cheese burger,7.900116279069767,86.0,0.40617584259326345,2020-01-01,679.41,11.11,3.2098837209302324,CO,25.358454637641966
1108,costeletas de borrego prato,12.739835164835165,182.0,0.3095077147409707,2018-01-01,2318.65,16.68,3.9401648351648344,CO,50.19705052227991
1109,croquetes,3.531454545454545,110.0,0.14195150234880632,2020-01-01,388.46,4.03,0.49854545454545507,CO,1.7605906115702497
1110,empanadas,3.158235294117647,68.0,0.20535941931069415,2022-01-01,214.76,3.81,0.651764705882353,CO,2.058426297577855
1111,entrecote prato,13.71789592760181,442.0,0.13722849237522056,2022-01-01,6063.31,15.6,1.8821040723981888,CO,25.818507790073898
1112,fraldinha angus,12.793125,80.0,0.7070753775543648,2022-01-01,1023.45,21.84,9.046875,CO,115.737802734375
1113,lombo prato,13.725708661417322,254.0,0.23893519048173234,2020-01-01,3486.33,17.01,3.2842913385826797,CO,45.079226072602175
1114,maminha prato,11.925971830985917,355.0,0.14854036402590617,2017-01-01,4233.72,13.7,1.7740281690140822,CO,21.157009971037468
1115,no-chicken burger,7.829090909090909,66.0,0.5245011662410202,2020-01-01,516.72,11.94,4.11090909090909,CO,32.18468099173553
1116,no-fish taco,8.157460317460316,63.0,0.5725237116081726,2019-01-01,513.92,12.83,4.672539682539684,CO,38.11605704207609
1117,pica-pau,7.064918032786885,122.0,0.2560509282466323,2017-01-01,861.92,8.87,1.8050819672131144,CO,12.752756140822356
1118,picanha prato,12.799575070821529,353.0,0.16032450371566936,2022-01-01,4518.25,14.85,2.0504249291784706,CO,26.244567808103753
1119,prego entrecote,7.980958904109589,146.0,0.2417025745873152,2022-01-01,1165.22,9.91,1.929041095890411,CO,15.395597710639896
1120,prego lombo,7.986322314049587,242.0,0.14591855670096462,2022-01-01,1932.69,9.15,1.1636776859504137,CO,9.293505069667376
1121,prego maminha,7.096627218934911,169.0,0.18567111512674123,2017-01-01,1199.33,8.41,1.3133727810650893,CO,9.320517026714754
1122,prego picanha,7.605238095238095,105.0,0.32025990731182724,2017-01-01,798.55,10.04,2.4347619047619045,CO,18.5169439909297
1123,prego secretos,7.124285714285714,49.0,0.6428716969094315,2016-01-01,349.09,11.7,4.575714285714286,CO,32.59869591836734
1124,prego vazia,7.316511627906977,129.0,0.25078029827500653,2020-01-01,943.83,9.15,1.833488372093023,CO,13.414738994050838
1125,salada mista,2.1986486486486485,74.0,0.131372108771694,2021-01-01,162.7,2.49,0.2913513513513517,CO,0.640579254930607
1126,secretos prato,11.952241379310346,116.0,0.45558605654083545,2022-01-01,1386.46,17.4,5.447758620689653,CO,65.11292601070153
1127,vazia prato,11.62056,250.0,0.2055256860075867,2020-01-01,2905.14,14.01,2.3894400000000005,CO,27.766630886400005
1128,batata wedge,2.206811594202899,966.0,0.010101065524262596,2022-02-01,2131.78,2.23,0.02318840579710102,CO,0.05117244276412424
1129,batatas fritas,2.1428260869565214,184.0,0.051492995837799246,2018-02-01,394.28,2.25,0.10717391304347856,CO,0.22965505671077566
1130,bbq burger,8.84686274509804,51.0,0.767004957668857,2020-02-01,451.19000000000005,15.63,6.783137254901961,CO,60.009484275278744
1131,cheese burger,7.711538461538462,91.0,0.3746956872653936,2016-02-01,701.75,10.6,2.888461538461538,CO,22.274482248520705
1132,coleslaw,2.1603921568627453,51.0,0.1873015940866479,2019-02-01,110.18,2.57,0.4096078431372545,CO,0.8849135717031903
1133,costeletas de borrego prato,12.703301435406697,209.0,0.26875055833159023,2022-02-01,2654.99,16.12,3.416698564593304,CO,43.40335177995012
1134,croquetes,3.499082568807339,109.0,0.14194063721307285,2016-02-01,381.4,4.0,0.500917431192661,CO,1.7527514518979896
1135,empanadas,3.0435135135135134,74.0,0.18185388037837077,2022-02-01,225.22,3.6,0.5564864864864867,CO,1.6936741417092773
1136,entrecote prato,13.52920731707317,492.0,0.12158676590671723,2020-02-01,6656.37,15.17,1.6407926829268291,CO,22.198624371653775
1137,fraldinha angus,12.78875,88.0,0.6425759741124012,2018-02-01,1125.41,21.01,8.221250000000001,CO,105.13951093750002
1138,lombo prato,13.731232091690543,349.0,0.17396550360890886,2021-02-01,4792.2,16.12,2.3887679083094575,CO,32.800726562179314
1139,maminha prato,11.868518518518519,405.0,0.12957479973619052,2021-02-01,4806.75,13.41,1.5414814814814815,CO,18.295101508916325
1140,no-chicken burger,7.612631578947368,76.0,0.4428944903377063,2018-02-01,578.56,10.98,3.3673684210526327,CO,25.63453518005541
1141,no-fish taco,8.052999999999999,50.0,0.7121422502095835,2021-02-01,402.65,13.79,5.737,CO,46.200061
1142,pica-pau,7.065436241610739,149.0,0.20966781581306623,2017-02-01,1052.75,8.55,1.4845637583892621,CO,10.48909058150534
1143,picanha prato,12.778184438040345,347.0,0.16282411837318284,2017-02-01,4434.03,14.86,2.0818155619596546,CO,26.601823216703075
1144,prego entrecote,7.939479768786127,173.0,0.20292006885154698,2018-02-01,1373.53,9.55,1.610520231213874,CO,12.786692792943308
1145,prego lombo,7.98034749034749,259.0,0.1362388898266759,2019-02-01,2066.91,9.07,1.0896525096525105,CO,8.695805670756256
1146,prego maminha,7.077052023121387,173.0,0.1808778314976844,2018-02-01,1224.33,8.36,1.2829479768786127,CO,9.079489575328276
1147,prego picanha,7.45900826446281,121.0,0.27256794243233756,2022-02-01,902.54,9.49,2.0309917355371905,CO,15.149184140427568
1148,prego secretos,7.0171794871794875,78.0,0.397783752362118,2022-02-01,547.34,9.81,2.792820512820513,CO,19.5977228139382
1149,prego vazia,7.2949714285714276,175.0,0.18431666524835383,2016-02-01,1276.62,8.64,1.345028571428573,CO,9.811944999183684
1150,salada mista,2.194,90.0,0.10778868447644262,2017-02-01,197.46,2.43,0.2360000000000002,CO,0.5177840000000005
1151,secretos prato,11.833040935672514,171.0,0.30597032956197145,2018-02-01,2023.4499999999998,15.45,3.616959064327485,CO,42.79962467083889
1152,vazia prato,12.602352941176472,238.0,0.2341282068654611,2017-02-01,2999.36,15.55,2.947647058823529,CO,37.147288581314875
1153,arroz branco,2.1911363636363634,44.0,0.22018908545037483,2021-03-01,96.41,2.67,0.4788636363636365,CO,1.0492555268595043
1154,batata wedge,2.2018534961154272,901.0,0.010805445715665066,2022-03-01,1983.87,2.23,0.028146503884572738,CO,0.06197447798167294
1155,batatas fritas,2.245697674418605,172.0,0.05773004553953944,2021-03-01,386.26000000000005,2.38,0.1343023255813951,CO,0.3016024202271493
1156,bbq burger,8.922857142857143,49.0,0.8051687625619229,2022-03-01,437.22,16.11,7.187142857142856,CO,64.12984897959183
1157,chamucas,3.1689795918367345,49.0,0.28595811136410815,2016-03-01,155.28,4.08,0.9110204081632656,CO,2.8870050812161607
1158,cheese burger,7.950266666666667,75.0,0.4687048962097973,2019-03-01,596.27,11.68,3.729733333333333,CO,29.652374595555553
1159,coleslaw,2.2014285714285715,63.0,0.1545052022940097,2018-03-01,138.69,2.54,0.3385714285714285,CO,0.7453408163265305
1160,costeletas de borrego prato,13.860950226244343,221.0,0.2773191038150725,2021-03-01,3063.27,17.7,3.839049773755656,CO,53.21287783010175
1161,croquetes,3.5385542168674697,166.0,0.09425335624711478,2021-03-01,587.4,3.87,0.33144578313253037,CO,1.1728388735665563
1162,empanadas,3.1683870967741936,62.0,0.22595689811368475,2021-03-01,196.44,3.88,0.7116129032258063,CO,2.2546651404786675
1163,entrecote prato,13.746546644844516,611.0,0.0994790106813898,2022-03-01,8399.14,15.11,1.3634533551554835,CO,18.74277514471461
1164,fraldinha angus,12.96183486238532,109.0,0.5257981381230147,2021-03-01,1412.84,19.78,6.818165137614681,CO,88.37593057823418
1165,lombo prato,13.68045602605863,307.0,0.19703403749610482,2018-03-01,4199.9,16.38,2.6995439739413687,CO,36.93099262591646
1166,maminha prato,11.893191011235956,445.0,0.11817277682703169,2022-03-01,5292.47,13.3,1.4068089887640447,CO,16.731448019694483
1167,no-chicken burger,8.245303030303031,66.0,0.552384830578845,2016-03-01,544.19,12.8,4.55469696969697,CO,37.55485672635446
1168,no-fish taco,8.25,46.0,0.7930036287083216,2018-03-01,379.5,14.79,6.539999999999999,CO,53.95499999999999
1169,philly no-steak tacos,8.119111111111112,45.0,0.7977650918730492,2021-03-01,365.36,14.6,6.480888888888888,CO,52.61905698765432
1170,pica-pau,7.782012578616352,159.0,0.21640827430595938,2019-03-01,1237.34,9.47,1.6879874213836485,CO,13.135939345753734
1171,picanha prato,12.807055214723926,489.0,0.11580291203664118,2017-03-01,6262.65,14.29,1.4829447852760733,CO,18.992155745417588
1172,prego entrecote,8.061538461538461,182.0,0.19585091284495385,2020-03-01,1467.2,9.64,1.5784615384615392,CO,12.72482840236687
1173,prego lombo,8.036428571428571,252.0,0.14100730296965472,2018-03-01,2025.1799999999998,9.17,1.133571428571429,CO,9.109865816326533
1174,prego maminha,7.030309734513274,226.0,0.13754508554517206,2020-03-01,1588.85,8.0,0.9696902654867259,CO,6.81722291291409
1175,prego picanha,7.6000709219858145,141.0,0.2383293837958015,2020-03-01,1071.61,9.41,1.8099290780141857,CO,13.755589356672207
1176,prego secretos,7.081666666666667,84.0,0.3727651064106693,2020-03-01,594.86,9.72,2.6383333333333336,CO,18.683797222222225
1177,prego vazia,7.600336134453782,119.0,0.2824001325848149,2019-03-01,904.44,9.75,2.149663865546218,CO,16.338167954240518
1178,salada mista,2.215157894736842,95.0,0.10310035016224216,2020-03-01,210.44,2.44,0.22484210526315795,CO,0.4980607645429364
1179,secretos prato,11.865947368421054,190.0,0.27613908055892394,2021-03-01,2254.53,15.14,3.2740526315789467,CO,38.84973620775623
1180,vazia prato,12.747649402390438,251.0,0.22456157563465695,2018-03-01,3199.66,15.61,2.862350597609561,CO,36.48824188504943
1181,batata wedge,2.211366459627329,1127.0,0.008675926416268874,2018-04-01,2492.21,2.23,0.018633540372670954,CO,0.04120558620423627
1182,batatas fritas,2.2264840182648404,219.0,0.044952569898588486,2020-04-01,487.6000000000001,2.33,0.10351598173515963,CO,0.23047667896832805
1183,bbq burger,8.773870967741935,62.0,0.6257179466294147,2021-04-01,543.98,14.26,5.486129032258065,CO,48.134588241415194
1184,chamucas,3.176376811594203,69.0,0.20354572426175124,2021-04-01,219.17,3.82,0.643623188405797,CO,2.0443897710565
1185,cheese burger,8.016162790697674,86.0,0.4121422471340867,2022-04-01,689.39,11.32,3.3038372093023263,CO,26.48409690373175
1186,coleslaw,2.19868006993007,96.0,0.10126744772205525,2018-04-01,211.07328671328673,2.42,0.22131993006992978,CO,0.48661171932307146
1187,costeletas de borrego prato,15.051576086956521,184.0,0.3616955895374521,2017-04-01,2769.49,20.5,5.448423913043479,CO,82.0073670811673
1188,croquetes,3.5368333333333335,180.0,0.0868802671404812,2016-04-01,636.63,3.84,0.30316666666666636,CO,1.0722499722222212
1189,entrecote prato,15.004201077199282,557.0,0.11910684976966726,2017-04-01,8357.34,16.79,1.7857989228007174,CO,26.79448612114784
1190,fraldinha angus,13.369439252336448,107.0,0.5524697102025722,2020-04-01,1430.53,20.76,7.390560747663553,CO,98.80765295659012
1191,lombo prato,15.05005698005698,351.0,0.18958766837012886,2020-04-01,5282.57,17.9,2.8499430199430194,CO,42.89180484005811
1192,maminha prato,12.311942446043165,417.0,0.13054780660224433,2021-04-01,5134.08,13.92,1.6080575539568347,CO,19.7983120542415
1193,no-chicken burger,8.308493150684932,73.0,0.5032438356317207,2022-04-01,606.52,12.49,4.181506849315069,CO,34.742021017076375
1194,no-fish taco,8.2684,75.0,0.48746032382407556,2019-04-01,620.13,12.3,4.031600000000001,CO,33.334881440000004
1195,philly no-steak tacos,8.165111111111111,45.0,0.8022849455520978,2022-04-01,367.43,14.72,6.55488888888889,CO,53.521396098765436
1196,pica-pau,7.577187139006545,155.0,0.21615006627188577,2020-04-01,1174.4640065460146,9.21,1.6328128609934556,CO,12.372128610724094
1197,picanha prato,13.701495327102803,428.0,0.1415478429916854,2022-04-01,5864.24,15.64,1.9385046728971975,CO,26.560412717267898
1198,prego entrecote,8.797881773399014,203.0,0.1916289594731167,2016-04-01,1785.97,10.48,1.682118226600986,CO,14.799077286515088
1199,prego fraldinha angus,8.314915254237288,59.0,0.6231389143802114,2017-04-01,490.58,13.5,5.185084745762712,CO,43.11354024705545
1200,prego lombo,8.852635135135136,296.0,0.1322391081680899,2019-04-01,2620.38,10.02,1.1673648648648633,CO,10.33425521822497
1201,prego maminha,7.518361204013377,299.0,0.11118112292256362,2019-04-01,2247.99,8.35,0.8316387959866223,CO,6.2525608594982165
1202,prego picanha,8.400657894736844,152.0,0.24437049515703527,2020-04-01,1276.9000000000003,10.45,2.0493421052631557,CO,17.215821935595553
1203,prego secretos,7.987196261682243,107.0,0.3300575230372129,2020-04-01,854.63,10.62,2.6328037383177563,CO,21.028720176434618
1204,prego vazia,8.407882352941176,170.0,0.21868387587822502,2016-04-01,1429.34,10.25,1.8421176470588243,CO,15.48830845674741
1205,saco,0.08145454545454546,55.0,0.0065483471196277855,2017-04-01,4.48,0.08,-0.0014545454545454584,CO,-0.00011847933884297553
1206,salada mista,2.1712413793103447,145.0,0.066209325357876,2021-04-01,314.83,2.31,0.1387586206896554,CO,0.3012784589774083
1207,secretos prato,12.686238095238096,210.0,0.2671115214039547,2021-04-01,2664.11,16.07,3.3837619047619043,CO,42.92720918140589
1208,spicy tacos,8.1194,50.0,0.7180141296847999,2022-04-01,405.97,13.95,5.830599999999999,CO,47.340973639999994
1209,vazia prato,13.69981818181818,330.0,0.18356079133810788,2021-04-01,4520.94,16.21,2.5101818181818203,CO,34.38903451239672
1210,arroz branco,2.2142222222222223,45.0,0.21756435776831246,2020-05-01,99.64,2.7,0.48577777777777786,CO,1.075619950617284
1211,batata wedge,2.2169786729857823,844.0,0.011614436032248673,2017-05-01,1871.1300000000003,2.24,0.023021327014217885,CO,0.05103779101435251
1212,batatas fritas,2.2484848484848485,165.0,0.06025388842713067,2018-05-01,371.0,2.38,0.13151515151515136,CO,0.295709825528007
1213,bbq burger,8.931538461538462,52.0,0.759454897103975,2022-05-01,464.44000000000005,15.71,6.7784615384615385,CO,60.54208994082841
1214,cheese burger,8.031764705882352,51.0,0.6963376199834153,2017-05-01,409.62,13.62,5.588235294117647,CO,44.883391003460204
1215,coleslaw,2.2307575757575755,66.0,0.14944710231008165,2021-05-01,147.23,2.56,0.32924242424242456,CO,0.7344600321395782
1216,costeletas de borrego prato,15.001897435897435,195.0,0.3401657925669804,2019-05-01,2925.37,20.11,5.108102564102564,CO,76.63123075871137
1217,croquetes,3.5594805194805192,154.0,0.10219860255031338,2022-05-01,548.16,3.92,0.3605194805194807,CO,1.283262067802328
1218,entrecote prato,14.935530145530144,481.0,0.13729496924237256,2022-05-01,7183.99,16.99,2.054469854469854,CO,30.684596444517435
1219,fraldinha angus,13.574358974358974,117.0,0.5129942838710984,2022-05-01,1588.2,20.54,6.965641025641025,CO,94.55411176857329
1220,lombo prato,15.016392045454547,352.0,0.18862618993767308,2022-05-01,5285.77,17.85,2.833607954545455,CO,42.5505679485731
1221,maminha prato,12.333887323943662,355.0,0.15362103306273228,2019-05-01,4378.53,14.23,1.8961126760563385,CO,23.386440099980167
1222,no-chicken burger,8.279594594594595,74.0,0.494716517045662,2022-05-01,612.69,12.38,4.1004054054054055,CO,33.94969443024105
1223,no-fish taco,8.448679245283019,53.0,0.7048423825452199,2020-05-01,447.78000000000003,14.4,5.951320754716981,CO,50.280800142399436
1224,pica-pau,7.9275247524752475,101.0,0.34705259068448113,2019-05-01,800.68,10.68,2.7524752475247523,CO,21.820315655327907
1225,picanha prato,13.684632352941176,408.0,0.14830371456250618,2020-05-01,5583.33,15.71,2.0253676470588253,CO,27.716411629541547
1226,prego entrecote,8.855513513513513,185.0,0.21165136780568225,2017-05-01,1638.2699999999998,10.73,1.8744864864864876,CO,16.599540411979557
1227,prego lombo,8.832905660377358,265.0,0.14737939717461676,2020-05-01,2340.72,10.13,1.2970943396226424,CO,11.45711193449627
1228,prego maminha,7.535774058577406,239.0,0.13941484670195728,2019-05-01,1801.05,8.59,1.0542259414225938,CO,7.9444085012517265
1229,prego picanha,8.420792682926828,164.0,0.22703258025973916,2021-05-01,1381.0099999999998,10.33,1.9092073170731716,CO,16.077039005800124
1230,prego secretos,7.988513513513513,74.0,0.477324044870233,2021-05-01,591.15,11.8,3.811486486486488,CO,30.448111303871446
1231,prego vazia,8.417132352941177,136.0,0.2736555783985972,2020-05-01,1144.73,10.72,2.3028676470588234,CO,19.383541776600346
1232,saco,0.08232876712328767,73.0,0.004986637624722418,2022-05-01,6.01,0.08,-0.0023287671232876672,CO,-0.0001917245261775189
1233,salada mista,2.2086713286713286,143.0,0.06829267336298207,2019-05-01,315.84,2.36,0.15132867132867123,CO,0.33423529756956305
1234,secretos prato,12.749891304347827,184.0,0.30638515363589397,2020-05-01,2345.98,16.66,3.9101086956521733,CO,49.85346085775047
1235,vazia prato,13.679111111111112,315.0,0.19201112012941218,2017-05-01,4308.92,16.31,2.6308888888888866,CO,35.98822143209874
1236,batata wedge,2.2118973747016706,838.0,0.011670783488184913,2017-06-01,1853.57,2.24,0.02810262529832963,CO,0.062160123119600064
1237,batatas fritas,2.2424,125.0,0.07931989479051137,2022-06-01,280.3,2.42,0.17759999999999998,CO,0.3982502399999999
1238,cheese burger,8.139142857142858,70.0,0.5141143060317339,2020-06-01,569.74,12.32,4.180857142857143,CO,34.02859355102041
1239,coleslaw,2.2123529411764706,51.0,0.19180648811759377,2021-06-01,112.83,2.64,0.4276470588235295,CO,0.9461062283737026
1240,costeletas de borrego prato,15.044207317073171,164.0,0.40560613872878654,2016-06-01,2467.25,21.15,6.105792682926827,CO,91.8568109570196
1241,croquetes,3.5105376344086023,93.0,0.16690515191781669,2021-06-01,326.48,4.1,0.5894623655913973,CO,2.0693298184761226
1242,entrecote prato,15.001625514403292,486.0,0.1364838008715493,2020-06-01,7290.79,17.05,2.0483744855967085,CO,30.7289469461803
1243,fraldinha angus,13.584505494505494,91.0,0.660057088194666,2019-06-01,1236.19,22.55,8.965494505494506,CO,121.79180937084894
1244,lombo prato,15.051768488745982,311.0,0.21399626751727338,2018-06-01,4681.1,18.27,3.218231511254018,CO,48.440075650582585
1245,maminha prato,12.32953488372093,387.0,0.140868790710679,2020-06-01,4771.53,14.07,1.7404651162790703,CO,21.459125365062203
1246,no-chicken burger,8.250645161290324,62.0,0.5884035413412457,2021-06-01,511.5400000000001,13.11,4.859354838709676,CO,40.092812486992706
1247,pica-pau,7.967087378640777,103.0,0.34201205445004607,2018-06-01,820.61,10.69,2.7229126213592227,CO,21.693682778772736
1248,picanha prato,13.649184210526315,380.0,0.15881888993982837,2017-06-01,5186.69,15.82,2.1708157894736857,CO,29.629864597645447
1249,prego entrecote,8.864125,160.0,0.2449598722385689,2021-06-01,1418.26,11.04,2.1758749999999996,CO,19.287227984374994
1250,prego fraldinha angus,8.370652173913044,46.0,0.804600914977969,2022-06-01,385.05,15.11,6.739347826086956,CO,56.41273653119092
1251,prego lombo,8.865144927536232,276.0,0.142022062556796,2021-06-01,2446.7799999999997,10.12,1.2548550724637675,CO,11.12447208044528
1252,prego maminha,7.516387665198238,227.0,0.14640717868957995,2017-06-01,1706.22,8.62,1.1036123348017615,CO,8.295178140464587
1253,prego picanha,8.41517006802721,147.0,0.2531189267421881,2019-06-01,1237.03,10.55,2.1348299319727904,CO,17.964956943865992
1254,prego secretos,7.965833333333333,60.0,0.5870282787775268,2022-06-01,477.95,12.64,4.674166666666667,CO,37.23363263888889
1255,prego vazia,8.41125,128.0,0.2905558537033637,2022-06-01,1076.64,10.86,2.4487499999999986,CO,20.59704843749999
1256,saco,0.08150943396226415,53.0,0.006800033705380656,2021-06-01,4.32,0.08,-0.0015094339622641478,CO,-0.00012303310786756827
1257,salada mista,2.2049166666666666,120.0,0.08124375577034512,2020-06-01,264.59,2.38,0.17508333333333326,CO,0.38604415972222206
1258,secretos prato,12.833875598086125,209.0,0.27151298031316806,2022-06-01,2682.28,16.32,3.486124401913875,CO,44.74048689361506
1259,vazia prato,13.660743243243243,296.0,0.20406178226300187,2022-06-01,4043.58,16.45,2.7892567567567568,CO,38.10332039353543
1260,arroz branco,2.2070454545454545,44.0,0.22178780300887774,2020-07-01,97.11,2.7,0.49295454545454565,CO,1.0879730888429757
1261,batata wedge,2.2103150684931507,730.0,0.013387835951112086,2022-07-01,1613.53,2.24,0.029684931506849477,CO,0.0656130514167765
1262,batatas fritas,2.243148148148148,108.0,0.0918360634969072,2020-07-01,242.26,2.45,0.20685185185185206,CO,0.463999348422497
1263,cheese burger,8.061960784313726,51.0,0.6989555584013991,2020-07-01,411.16,13.7,5.638039215686273,CO,45.453651057285654
1264,coleslaw,2.2158620689655173,58.0,0.16892494550619033,2022-07-01,128.52,2.59,0.37413793103448256,CO,0.8290380499405465
1265,costeletas de borrego prato,14.866037735849055,159.0,0.4134063700979489,2017-07-01,2363.7,21.01,6.143962264150947,CO,91.33637486650058
1266,croquetes,3.5336842105263155,95.0,0.1644686730158938,2022-07-01,335.7,4.11,0.5763157894736848,CO,2.036518005540168
1267,entrecote prato,14.983186180422264,521.0,0.1271585334709737,2021-07-01,7806.24,16.89,1.9068138195777369,CO,28.570146470135338
1268,fraldinha angus,13.59248322147651,149.0,0.4033588544382681,2020-07-01,2025.28,19.08,5.487516778523489,CO,74.58897973965135
1269,lombo prato,15.041362318840582,345.0,0.19277341251809607,2022-07-01,5189.27,17.94,2.8986376811594194,CO,43.59945959336273
1270,maminha prato,12.28393351800554,361.0,0.1504559312721054,2021-07-01,4434.5,14.13,1.8460664819944608,CO,22.676957934638327
1271,pica-pau,7.733615384615384,130.0,0.2630378675054425,2020-07-01,1005.37,9.77,2.0363846153846152,CO,15.748615390532542
1272,picanha prato,13.66235294117647,408.0,0.1480622671170976,2021-07-01,5574.24,15.69,2.027647058823529,CO,27.702429757785463
1273,prego entrecote,8.82239263803681,163.0,0.23931936143463658,2020-07-01,1438.05,10.93,2.10760736196319,CO,18.59413967405623
1274,prego fraldinha angus,8.4072,50.0,0.7434648362053906,2021-07-01,420.35999999999996,14.66,6.252800000000001,CO,52.568540160000005
1275,prego lombo,8.831607142857143,280.0,0.1394635668979022,2020-07-01,2472.85,10.06,1.2283928571428575,CO,10.848683131377554
1276,prego maminha,7.526963350785341,191.0,0.17424707314933002,2019-07-01,1437.65,8.84,1.3130366492146592,CO,9.883178736876728
